text,intent
Ruang kelas cadangan untuk [Sistem Keamanan Cerdas](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Visualisasi Data](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Desain Interaksi](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Analisis Jejaring Sosial](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Visi Komputer](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Forensik Digital](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Verifikasi dan Validasi Perangkat Lunak](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Process Mining](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Generative AI](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Komputasi Paralel](MATKUL),get_ruangan
Tugas [Computing Project](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Kerja Praktik](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Tugas Akhir](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Swarm and Evolutionary Computation](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Representasi Pengetahuan](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Sistem Multi Agen](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [IoT dengan Kemampuan Cerdas](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Pengolahan Citra Digital](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Pengolahan Bahasa Alami](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Sistem Pemberi Rekomendasi](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Big Data dan AI](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Sistem Keamanan Cerdas](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Visualisasi Data](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Desain Interaksi](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Analisis Jejaring Sosial](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Visi Komputer](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Forensik Digital](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Process Mining](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Generative AI](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Tugas [Komputasi Paralel](MATKUL) yang harus dipresentasikan di kelas,get_tugas_untuk_mata_kuliah
Jadwal shifting kelas [Computing Project](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Kerja Praktik](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Tugas Akhir](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Swarm and Evolutionary Computation](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Representasi Pengetahuan](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Sistem Multi Agen](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [IoT dengan Kemampuan Cerdas](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Pengolahan Citra Digital](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Pengolahan Bahasa Alami](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Sistem Pemberi Rekomendasi](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Big Data dan AI](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Sistem Keamanan Cerdas](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Visualisasi Data](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Desain Interaksi](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Analisis Jejaring Sosial](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Visi Komputer](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Forensik Digital](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Process Mining](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Generative AI](MATKUL) untuk [hari ini],get_jadwal
Jadwal shifting kelas [Komputasi Paralel](MATKUL) untuk [hari ini],get_jadwal
Ruangan tambahan [Computing Project](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Kerja Praktik](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Tugas Akhir](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Swarm and Evolutionary Computation](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Representasi Pengetahuan](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Sistem Multi Agen](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [IoT dengan Kemampuan Cerdas](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Pengolahan Citra Digital](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Pengolahan Bahasa Alami](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Sistem Pemberi Rekomendasi](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Big Data dan AI](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Sistem Keamanan Cerdas](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Visualisasi Data](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Desain Interaksi](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Analisis Jejaring Sosial](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Visi Komputer](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Forensik Digital](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Verifikasi dan Validasi Perangkat Lunak](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Process Mining](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Generative AI](MATKUL) tersedia untuk konsultasi,get_ruangan
Ruangan tambahan [Komputasi Paralel](MATKUL) tersedia untuk konsultasi,get_ruangan
Ada tugas kuis [Computing Project](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Kerja Praktik](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Tugas Akhir](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Swarm and Evolutionary Computation](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Representasi Pengetahuan](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Sistem Multi Agen](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [IoT dengan Kemampuan Cerdas](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Pengolahan Citra Digital](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Pengolahan Bahasa Alami](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Sistem Pemberi Rekomendasi](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Big Data dan AI](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Sistem Keamanan Cerdas](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Visualisasi Data](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Desain Interaksi](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Analisis Jejaring Sosial](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Visi Komputer](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Forensik Digital](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Verifikasi dan Validasi Perangkat Lunak](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Process Mining](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Generative AI](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Ada tugas kuis [Komputasi Paralel](MATKUL) untuk [hari ini],get_tugas_untuk_mata_kuliah
Update jadwal perkuliahan [bulan depan],get_jadwal
Tempat mata kuliah [Computing Project](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Kerja Praktik](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Tugas Akhir](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Swarm and Evolutionary Computation](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Representasi Pengetahuan](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Sistem Multi Agen](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [IoT dengan Kemampuan Cerdas](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Pengolahan Citra Digital](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Pengolahan Bahasa Alami](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Sistem Pemberi Rekomendasi](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Big Data dan AI](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Sistem Keamanan Cerdas](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Visualisasi Data](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Desain Interaksi](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Analisis Jejaring Sosial](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Visi Komputer](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Forensik Digital](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Verifikasi dan Validasi Perangkat Lunak](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Process Mining](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Generative AI](MATKUL) pada kelas pengganti,get_ruangan
Tempat mata kuliah [Komputasi Paralel](MATKUL) pada kelas pengganti,get_ruangan
Kode dosen [Computing Project](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Kerja Praktik](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Tugas Akhir](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Swarm and Evolutionary Computation](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Representasi Pengetahuan](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Sistem Multi Agen](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [IoT dengan Kemampuan Cerdas](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Pengolahan Citra Digital](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Pengolahan Bahasa Alami](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Sistem Pemberi Rekomendasi](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Big Data dan AI](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Sistem Keamanan Cerdas](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Visualisasi Data](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Desain Interaksi](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Analisis Jejaring Sosial](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Visi Komputer](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Forensik Digital](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Verifikasi dan Validasi Perangkat Lunak](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Process Mining](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Generative AI](MATKUL) terdaftar sebagai,get_info_dosen
Kode dosen [Komputasi Paralel](MATKUL) terdaftar sebagai,get_info_dosen
Semua tugas [Computing Project](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Kerja Praktik](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Tugas Akhir](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Swarm and Evolutionary Computation](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Representasi Pengetahuan](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Sistem Multi Agen](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [IoT dengan Kemampuan Cerdas](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Pengolahan Citra Digital](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Pengolahan Bahasa Alami](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Sistem Pemberi Rekomendasi](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Big Data dan AI](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Sistem Keamanan Cerdas](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Visualisasi Data](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Desain Interaksi](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Analisis Jejaring Sosial](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Visi Komputer](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Forensik Digital](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Process Mining](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Generative AI](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Semua tugas [Komputasi Paralel](MATKUL) yang diberikan semester ini,get_tugas_untuk_mata_kuliah
Sesi tambahan [Computing Project](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Kerja Praktik](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Tugas Akhir](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Swarm and Evolutionary Computation](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Representasi Pengetahuan](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Sistem Multi Agen](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [IoT dengan Kemampuan Cerdas](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Pengolahan Citra Digital](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Pengolahan Bahasa Alami](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Sistem Pemberi Rekomendasi](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Big Data dan AI](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Sistem Keamanan Cerdas](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Visualisasi Data](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Desain Interaksi](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Analisis Jejaring Sosial](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Visi Komputer](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Forensik Digital](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Verifikasi dan Validasi Perangkat Lunak](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Process Mining](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Generative AI](MATKUL) akan ada di [hari Sabtu],get_jadwal
Sesi tambahan [Komputasi Paralel](MATKUL) akan ada di [hari Sabtu],get_jadwal
Ruang rapat digunakan untuk [Computing Project](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Kerja Praktik](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Tugas Akhir](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Swarm and Evolutionary Computation](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Representasi Pengetahuan](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Sistem Multi Agen](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [IoT dengan Kemampuan Cerdas](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Pengolahan Citra Digital](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Pengolahan Bahasa Alami](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Sistem Pemberi Rekomendasi](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Big Data dan AI](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Sistem Keamanan Cerdas](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Visualisasi Data](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Desain Interaksi](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Analisis Jejaring Sosial](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Visi Komputer](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Forensik Digital](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Verifikasi dan Validasi Perangkat Lunak](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Process Mining](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Generative AI](MATKUL) minggu ini,get_ruangan
Ruang rapat digunakan untuk [Komputasi Paralel](MATKUL) minggu ini,get_ruangan
Detail tugas [Computing Project](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Kerja Praktik](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Tugas Akhir](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Swarm and Evolutionary Computation](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Representasi Pengetahuan](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Sistem Multi Agen](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [IoT dengan Kemampuan Cerdas](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Pengolahan Citra Digital](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Pengolahan Bahasa Alami](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Sistem Pemberi Rekomendasi](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Big Data dan AI](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Sistem Keamanan Cerdas](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Visualisasi Data](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Desain Interaksi](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Analisis Jejaring Sosial](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Visi Komputer](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Forensik Digital](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Process Mining](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Generative AI](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Detail tugas [Komputasi Paralel](MATKUL) bab terbaru,get_tugas_untuk_mata_kuliah
Jadwal kuliah malam pada [hari Jumat],get_jadwal
Lokasi [Computing Project](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Kerja Praktik](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Tugas Akhir](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Swarm and Evolutionary Computation](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Representasi Pengetahuan](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Sistem Multi Agen](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [IoT dengan Kemampuan Cerdas](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Pengolahan Citra Digital](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Pengolahan Bahasa Alami](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Sistem Pemberi Rekomendasi](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
Lokasi [Big Data dan AI](MATKUL) bisa berubah sewaktu-waktu,get_ruangan
